,Country,Year,Score,Low,High,Economy,Family,Health,Freedom,Trust,Generosity,Dystopia,Ind 1,Ind 2,Ind 3,Ind 4,Ind 5,Ind 6,Ind 7,Ind 8,Ind 9,Ind 10,Ind 11,Ind 12,Ind 13,Ind 14,Ind 15,Ind 16,Ind 17,Ind 18,Ind 19,Ind 20,Ind 21,Ind 22,Ind 23,Ind 24,Ind 25,Ind 26,Ind 27,Ind 28,Ind 29,Ind 30,Ind 31,Ind 32,Ind 33
196,Latvia,2016,5.56,5.486,5.634,1.21788,0.95025,0.63952,0.27996,0.0889,0.17445,2.20859,100.0,96.79255,5.09803310909473,6.06291084073878,4.34058246748342,21.05101202,53.2953759594955,11.2,,,,,14.6,,,42.9118495966178,,27571513793.3984,2.20881929833494,20.4756094904291,,5.56429561293805,2.4,4.6,1959537.0,8.10571,11.3295,,64490.0,23.8840689346292,119.187380597239,9.64290046691895,
197,Latvia,2017,5.84999990463257,5.77973627105355,5.92026353821158,1.26074862480164,1.40471494197845,0.638566970825195,0.325707912445068,0.0738427266478539,0.153074786067009,1.99365520477295,,,,,,,54.2257640005849,,,,,,,,,,,30264454641.8004,4.5493377006941,20.1398807049247,,8.04807338839733,2.2,4.2,1940740.0,,,,64490.0,,122.262454006183,8.71500015258789,
198,Lebanon,2015,4.839,4.79563,4.882370000000001,1.02564,0.80001,0.83947,0.33916,0.04582,0.21854,1.57059,100.0,83.64924,6.62862463227316,2.10579807274347,2.1,6.91663338,47.3482507762157,15.377,,,,,4.591,,,22.9062989895439,1.36584849,49910270062.1559,0.243328887902379,0.95732967185961,,-4.77894931700051,4.9,8.4,5851479.0,,,3.64671967049883,10450.0,13.4701954866225,72.398022412764,,
199,Lebanon,2016,5.129,5.031,5.227,1.12268,0.64184,0.76171,0.26228,0.03061,0.23693,2.07339,100.0,84.35265,0.875549075010767,-1.73068379575916,2.1,7.693714473,46.8154896336229,15.47,,,,,4.62,,,25.6780175928589,,51483909754.8922,1.74074199044236,-0.710497053092298,,-6.56175055064917,4.7,8.1,6006668.0,7.67398,12.17537,,10450.0,13.4369283257681,69.4395005462694,,
200,Lebanon,2017,5.22499990463257,5.13111752077937,5.31888228848577,1.07498753070831,1.12962424755096,0.735081076622009,0.288515985012054,0.037513829767704,0.264450758695602,1.69507384300232,,88.54315,,,,,46.2059007276454,,,,,,,,,25.7171891381908,,53576985686.6998,1.5290970837403,0.449711573947541,,-12.6996145088926,4.5,7.8,6082357.0,7.88391,12.48274,,10450.0,15.2024025819946,67.8459773021833,,
201,Liberia,2015,4.571,4.460319999999999,4.68168,0.0712,0.78968,0.34201,0.28531,0.06232,0.24362,2.77729,13.8400917053223,37.68327,-0.388378985179003,-2.79882905254641,3.66,-3.292439604,83.1792665942844,34.721,,,,,8.12,,,,70.92576453,3177000000.0,0.0,-66.9223103556815,,-0.0738164388242382,26.3,80.1,4499621.0,18.39079,30.44637,83.84704333625,111370.0,,126.017689644319,,
202,Liberia,2016,3.622,3.463,3.781,0.10706,0.50353,0.23165,0.25748,0.04852,0.24063,2.23284,19.8,36.75459,-1.37039523243703,-3.8116891710353,3.66,,82.3187135565921,34.318,,,,,7.888,,,,,3277826000.0,-1.59958407502003,-58.7591287640039,,-4.80000000000001,25.7,77.4,4613823.0,15.18504,27.0679,,111370.0,,121.676440421182,,
203,Liberia,2017,3.53299999237061,3.41224372386932,3.65375626087189,0.119041793048382,0.872117936611176,0.229918196797371,0.332881182432175,0.0389482490718365,0.26654988527298,1.67328596115112,,,,,,,81.3826137554537,,,,,,,,,,,3285455000.0,2.46862609505123,-53.9353514201229,,5.0420168067227,25.1,74.7,4731906.0,,,,111370.0,,122.989881158013,,
204,Libya,2015,5.754,5.67568,5.832319999999999,1.13145,1.11862,0.7038,0.41668,0.11023,0.18295,2.09066,98.5287628173828,,,,2.1374382,,49.0870593411428,20.186,,,,,5.201,,,,,27842131486.4054,-8.8620393625491,,,,7.0,13.3,6234955.0,,,1.96655445725932,1759540.0,,114.245922122484,,
205,Libya,2016,5.615,5.406,5.824,1.06688,0.95076,0.52304,0.40672,0.10339,0.17087,2.39374,98.5367279052735,,,,2.1374382,,48.7644630570495,19.672,,,,,5.208,,,,,26221660076.2226,-2.79546888990185,,,,6.8,12.8,6293253.0,,,,1759540.0,,70.2142634065448,,
206,Libya,2017,5.52500009536743,5.37304638385773,5.67695380687714,1.10180306434631,1.35756433010101,0.520169019699097,0.465733230113983,0.0926102101802826,0.152073666453362,1.83501124382019,,,,,,,48.3306042736214,,,,,,,,,,,38107728082.5817,26.6758701163536,,,,6.5,12.4,6374616.0,,,,1759540.0,,72.6080157132611,,
207,Lithuania,2015,5.833,5.79457,5.87143,1.14723,1.25745,0.73128,0.21342,0.01031,0.02641,2.44649,100.0,99.75232,0.545711533995203,1.49606235436104,15.52,19.04881096,49.8830308577703,10.8,,,,,14.4,16.54827,36.67061,32.6220252465028,0.28787239,41508609232.7778,2.03464897425218,20.1038886517359,,3.08246390492681,2.3,5.0,2904910.0,7.88976,12.86014,28.9611792543763,65286.0009765625,16.6567185307021,152.153274530518,9.11999988555908,
208,Lithuania,2016,5.813,5.734,5.892,1.2692,1.06411,0.64674,0.18929,0.0182,0.02025,2.60525,100.0,99.74473,4.52262461553777,5.85926219747357,15.52,17.02508244,50.4561317738493,10.7,,,,,14.3,,,32.8164153698784,,42773029835.3222,2.34488073938846,18.5374291459742,,3.05271048004494,2.2,4.7,2868231.0,7.68762,13.22845,,65286.0009765625,17.0262989046473,147.610119047965,7.86210012435913,
209,Lithuania,2017,5.90199995040894,5.82133025944233,5.98266964137554,1.31458234786987,1.47351610660553,0.62894994020462,0.234231784939766,0.0118656428530812,0.010164656676352,2.22844052314758,,,,,,,51.115791341301,,,,,,,,,,,47168303744.1329,3.82893627290288,19.4676944012878,,5.61903095361511,2.0,4.3,2827721.0,,,,65286.0009765625,,160.601581940674,7.07320022583008,
210,Luxembourg,2015,6.946,6.91101,6.980989999999999,1.56391,1.21963,0.91894,0.61583,0.37798,0.28034,1.96961,100.0,97.64964,5.2550094156083,2.80012356493597,5.56620805076301,31.92321911,43.6206987844267,10.7,,,,,7.0,31.59853,40.71012,38.787971066242,0.00537062,57784495265.4378,2.86167463560454,53.3533608788377,,1.04832380086862,1.8,2.7,569604.0,9.44748,8.45773,9.03131366096732,2590.0,25.0158477881463,410.171637092446,6.66860008239746,
211,Luxembourg,2016,6.871,6.804,6.938,1.69752,1.03999,0.84542,0.5487,0.35329,0.27571,2.11055,100.0,98.79947,4.23965832022908,2.0170070442219,5.56620805076301,31.88028094,44.0192713604521,10.4,,,,,6.8,,,39.1572121886297,,58631324559.4484,3.08264331605726,53.0499015211402,,-0.945169530407824,1.7,2.6,582014.0,8.82794,8.30333,,2590.0,25.7351181762353,407.431103804097,6.29069995880127,
212,Luxembourg,2017,6.86299991607666,6.80231373228133,6.92368609987199,1.74194359779358,1.45758366584778,0.845089495182037,0.59662789106369,0.31883442401886,0.283180981874466,1.61951208114624,,,,,,,44.4145713328949,,,,,,,,,,,62404461274.6636,2.29794130565615,53.350951300525,,4.14631527238079,1.7,2.6,599449.0,,,,2590.0,,423.98625269825,5.52159976959229,
213,Madagascar,2015,3.681,3.64467,3.71733,0.20824,0.66801,0.46721,0.19184,0.08124,0.21333,1.851,19.0350608825684,,1.01458152320681,-1.6709902088857,2.08,9.67573233,80.1069430327836,33.4,,,,,6.475,,,,26.67951423,9744243531.20119,3.11661471423099,9.59000389518504,,,19.4,47.8,24234088.0,,41.1927,70.1744159107341,587295.0,,67.5947805180729,,
214,Madagascar,2016,3.695,3.621,3.769,0.27954,0.46115,0.37109,0.13684,0.07506,0.2204,2.15075,22.9,,4.9328425044493,2.14892967312261,2.08,14.76523747,79.1194345609394,33.145,,,,,6.328,,,,,10001193315.1966,4.17999023566718,12.5301689343236,,,18.9,45.9,24894551.0,,40.606,,587295.0,,69.256037031129,,
215,Madagascar,2017,3.64400005340576,3.57368100091815,3.71431910589337,0.305808693170547,0.913020372390747,0.375223308801651,0.189196765422821,0.0672319754958153,0.208732530474663,1.58461260795593,,,,,,,78.2503620997646,,,,,,,,,,,11499803806.5729,4.17079476586513,11.5,,,18.4,44.2,25570895.0,20.04302,,,587295.0,,74.453825304012,,
216,Malawi,2015,4.292,4.2307,4.3533,0.01604,0.41134,0.22562,0.43054,0.06977,0.33128,2.80791,10.8,,3.04530220195407,0.0855185817116251,5.72023945090347,7.659402423,91.0482220018244,37.053,,,,,7.498,43.9515,27.80192,18.6729778877219,53.50090801,6373212640.84604,2.79999999900333,4.60862013495833,72.93561,2.93434501346772,24.1,61.7,17573607.0,37.89961,69.50969,83.649433704296,118480.0,15.2421953659732,64.9112746043301,,
217,Malawi,2016,4.156,4.041,4.271,0.08709,0.147,0.29364,0.4143,0.07564,0.30968,2.82859,11.0,,5.28121942977306,2.26698199242443,5.72023945090347,8.826189436,89.6538222768176,36.704,,,,,7.276,43.92015,28.75596,17.9497960522711,,5433040159.88747,2.48404062641868,-1.75246801163818,,2.63927921529614,23.3,58.4,18091575.0,,,,118480.0,15.4890813193579,77.9077147874236,,
218,Malawi,2017,3.97000002861023,3.86252123981714,4.07747881740332,0.233442038297653,0.512568831443787,0.315089583396912,0.466914653778076,0.0727116540074348,0.287170469760895,2.08178615570068,,,,,,,88.5669638842917,,,,,,,,,18.7921658802976,,6303292264.18905,4.00003051653042,6.21230668061952,,2.62361300448126,22.7,55.4,18622104.0,69.69511,62.30909,,118480.0,17.2879238401768,65.3298707550812,,
219,Malaysia,2015,5.77,5.726699999999999,5.8133,1.12486,1.07023,0.72394,0.53024,0.10501,0.33075,1.88541,99.9985885620117,99.53637,6.66272458136032,4.94373549564418,4.82148996469934,28.94059539,44.5638788152099,17.09,,,,,4.865,33.197,,18.5819944187074,0.034079,296636282166.176,5.09151572079188,32.7836631958381,,4.8063235667256,4.0,7.6,30723155.0,,11.521,5.19444258901529,330345.0,14.2804612464426,133.459702221727,3.09999990463257,
220,Malaysia,2016,6.005,5.921,6.089,1.25142,0.88025,0.62366,0.39031,0.09081,0.41474,2.35384,100.0,98.91333,3.0654858659491,1.53172769109004,4.82148996469934,29.04804312,44.2955285376256,17.052,,,,,4.93,33.78704,39.42596,17.0181709792473,,296752886724.682,4.22341019438007,32.5868791733684,,4.41890333725887,4.1,7.7,31187265.0,13.21255,11.61165,,330345.0,13.7563240239801,128.824389530633,3.44000005722046,
221,Malaysia,2017,6.08400011062622,5.98802058473229,6.17997963652015,1.29121541976929,1.28464603424072,0.618784427642822,0.402264982461929,0.0656007081270218,0.416608929634094,2.00444889068604,,98.60314,,,,,44.1052079535532,,,,,,,,,,,314710259510.743,5.89700929269976,32.500258611772,,6.02502436417367,4.3,7.9,31624264.0,11.8761,11.6556,,330345.0,,135.837458806839,3.41000008583069,
222,Mali,2015,3.995,3.93898,4.05102,0.26074,1.03526,0.20583,0.38857,0.12352,0.18798,1.79293,37.6,60.56794,17.8547416645737,14.4471436744102,4.4,,101.871621755149,43.219,,,,,10.667,45.132,33.00698,12.2766220643715,36.37017601,13099495529.7113,5.96258159051517,5.20866374706985,49.36653,,36.8,113.7,17467905.0,19.19297,42.70695,61.5269847175779,1240190.0,14.0951092407889,63.6396414552076,7.72919988632202,
223,Mali,2016,4.073,3.988,4.158,0.31292,0.86333,0.16347,0.27544,0.13647,0.21064,2.11087,35.0694999694824,62.06596,7.87250326919522,4.71373756919786,4.4,,101.460052835742,42.634,,,,,10.32,,,12.319895522876,,14010787737.8424,5.79999999505212,5.89545283196044,,,36.1,109.6,17994837.0,19.4834,39.08605,,1240190.0,15.4022765734901,63.7896509634428,1.36699998378754,
224,Mali,2017,4.19000005722046,4.11032940343022,4.26967071101069,0.476180493831635,1.28147339820862,0.169365674257278,0.306613743305206,0.104970246553421,0.183354198932648,1.66819095611572,,67.25739,,,,,100.902578180301,,,,,,,,,12.5016324945737,,15334336143.644,5.40000010323682,6.45880999065945,,,35.4,106.0,18541980.0,17.43224,38.22009,,1240190.0,15.8760313720408,61.8088456681687,,
225,Malta,2015,6.302,6.259939999999999,6.34406,1.2074,1.30203,0.88721,0.60365,0.13586,0.51752,1.6488,100.0,98.48684,,,7.00011336918423,31.35842842,48.765560027276,10.0,,,,,8.0,24.27479,37.54411,37.4877526535406,0.0125555,10554669617.5194,9.62164806447043,33.5508187881644,,,4.5,6.6,445053.0,7.79572,13.49445,5.35500474641897,320.0,25.6657941800308,272.398382205559,5.39109992980957,
226,Malta,2016,6.488,6.409,6.567,1.30782,1.09879,0.80315,0.54994,0.17554,0.56237,1.99032,100.0,97.5698,,,7.00011336918423,33.04909713,50.0299825376429,10.2,,,,,7.6,,,36.2485228106427,,11274020600.9269,5.23058494709528,36.6003298188407,,,4.5,6.5,455356.0,7.21022,13.02685,,320.0,26.2558077705463,264.621341684046,,
227,Malta,2017,6.52699995040894,6.45560312792659,6.59839677289128,1.34327983856201,1.48841166496277,0.821944236755371,0.588767051696777,0.153066068887711,0.574730575084686,1.55686283111572,,,,,,,51.1797617732492,,,,,,,,,,,12518134319.0893,6.42248931445086,39.6911299241138,,,4.4,6.4,465292.0,,,,320.0,,249.197969005077,4.56720018386841,
228,Mauritania,2015,4.436,4.39653,4.47547,0.45407,0.86908,0.35874,0.24232,0.17461,0.219,2.11773,39.5,,-5.42250884992903,-8.10042561460283,2.93,20.32076678,76.4891481949105,34.574,,,,,7.96,,,,8.72727732,4844223106.95469,1.39999999695748,19.611948561912,,,35.1,84.1,4182341.0,33.54677,35.81193,32.1595724693392,1030700.0,,109.364891991233,,
229,Mauritania,2016,4.201,4.127,4.275,0.61391,0.84142,0.28639,0.1268,0.17955,0.22686,1.9263,41.6521072387695,71.22938,1.24912369927928,-1.54462007330186,2.93,24.75174089,76.1267189789361,34.155,,,,,7.88,55.90347,25.86476,,,4739298730.42216,2.00000000023441,21.4413018291226,,,34.5,81.5,4301018.0,26.36771,36.36696,,1030700.0,,100.528410295972,,
230,Mauritania,2017,4.29199981689453,4.20683601751924,4.37716361626983,0.648457288742065,1.2720308303833,0.285349279642105,0.0960980430245399,0.136957004666328,0.201870024204254,1.65163731575012,,76.60704,,,,,75.642010389468,,,,,,,,,,,5024708655.99147,3.50000000603275,22.7029939728159,,,33.8,79.0,4420184.0,24.28309,,,1030700.0,,111.039858370287,,
231,Mauritius,2015,5.477,5.40503,5.548970000000001,1.00761,0.98521,0.7095,0.56066,0.07521,0.37744,1.76145,98.7412567138672,96.2765299999999,3.86527181015744,3.72781087091296,4.77,5.421542003,41.5514542992188,10.1,,,,,7.7,20.61997,64.1404699999999,11.6981631791711,2.71755646,11692287066.381,3.55305824881754,10.3627044131029,,0.0515959567531894,8.9,14.4,1262605.0,12.87505,18.82093,11.5373619624728,2040.0,8.99395695949919,107.636871085869,7.40959978103638,
232,Mauritius,2016,5.648,5.507,5.789,1.14372,0.75695,0.66189,0.46145,0.05203,0.36951,2.20223,98.7817840576172,95.33664,2.58238925548096,2.5119156372289,4.77,4.920829657,41.5419722645743,10.4,,,,,8.1,21.64483,63.72382,23.7491651811898,,12232463655.5727,3.83795242599929,10.996515358872,,0.318792339607626,8.4,13.8,1263473.0,13.20897,17.79444,,2040.0,18.1284135107472,98.4299564132347,6.81349992752075,
233,Mauritius,2017,5.62900018692017,5.52813818216324,5.72986219167709,1.18939554691315,1.20956099033356,0.638007462024689,0.491247326135635,0.0421815551817417,0.360933750867844,1.6975839138031,,96.18218,,,,,41.5084606553231,,,,,,,23.05301,63.08222,22.9706550582037,,13266427697.2513,3.81846936505168,10.0490769382112,,1.50945159707456,7.9,13.1,1264613.0,12.65226,17.93769,,2040.0,18.5369782520303,97.5975253855655,6.75220012664795,
234,Mexico,2015,7.187,7.14524,7.22876,1.02054,0.91451,0.81444,0.48181,0.21312,0.14074,3.60214,99.0,98.86538,2.78889654967966,1.42588719095038,5.12579732119482,22.49432432,51.4100081513511,18.512,,,,,4.824,32.46972,32.31004,21.6306984045454,,1170564619927.69,3.28799159933094,22.1062130919055,98.94471,3.03373239161135,7.6,14.8,125890949.0,16.08213,26.92701,9.2152134550018,1964380.0,12.7966219623318,71.1663144806972,4.31269979476929,
235,Mexico,2016,6.778,6.68,6.876,1.11508,0.7146,0.71143,0.37709,0.18355,0.11735,3.55906,100.0,98.9853399999999,1.27306221183277,-0.0366973066753644,5.12579732119482,23.48340963,50.9125499224668,18.173,,,,,4.852,,,20.9779938876108,,1077779580638.77,2.89785956923329,22.3571044593568,99.1162,1.49705451451705,7.6,14.1,127540423.0,16.30684,26.74201,,1964375.0,13.5432897234284,76.1818143286797,3.85899996757507,
236,Mexico,2017,6.57800006866455,6.48485122963786,6.67114890769124,1.15318381786346,1.210862159729,0.709978997707367,0.412730008363724,0.132774114608765,0.120990432798862,2.83715486526489,,,,,,,50.4322984534645,,,,,,,,,,,1150887823404.18,2.04146963714406,22.6484008319115,,2.89877779973207,7.6,13.4,129163276.0,,,,1964375.0,,77.5378525985025,3.41960000991821,
237,Moldova,2015,5.889,5.8510100000000005,5.92699,0.59448,1.01528,0.61826,0.32818,0.01615,0.20951,3.10712,100.0,89.9499699999999,-2.67802595474625,-2.6153463742187,6.1,14.27419023,34.5265992338197,10.524,,,,,11.424,,,33.9186275711749,7.2797242,6512885830.43282,-0.400000129510545,-8.37520671657297,,3.60000218539982,11.9,16.0,3554108.0,9.34235999999999,17.45665,14.2736887091697,33850.0,19.5046223753708,116.668180449161,3.69420003890991,
238,Moldova,2016,5.897,5.823,5.971,0.69177,0.83132,0.52309,0.25202,0.01903,0.19997,3.38007,100.0,90.03561,5.22459676685843,5.28840777945483,6.1,16.20324954,35.2138915800473,10.323,,,,,11.481,22.51997,34.76254,31.3266656371494,,6795731286.20042,4.49999996561689,-4.94775906468859,,2.80000099822631,11.7,15.7,3551954.0,9.22639,17.42007,,33850.0,19.2955828620783,114.405824433461,4.18499994277954,
239,Moldova,2017,5.83799982070923,5.76762880295515,5.90837083846331,0.728870630264282,1.25182557106018,0.589465200901031,0.240729048848152,0.0100912861526012,0.208779126405716,2.80780839920044,,89.71414,,,,,36.2461354228438,,,,,,,,,31.8852290033185,,8128493432.07741,4.49999989979695,,,,11.6,15.5,3549750.0,9.91072999999999,17.68211,,33850.0,20.7499551104283,,4.09759998321533,
240,Mongolia,2015,4.874,4.84087,4.9071299999999995,0.82819,1.3006,0.60268,0.43626,0.02666,0.3323,1.34759,81.1916275024414,97.65535,2.38334047835183,0.561171889631652,4.17,22.54484938,48.510740409262,24.711,,,,,6.308,26.44065,33.73314,24.0446421620803,4.85160528,11749620619.5962,2.37983580688481,27.4168228139373,,2.64992160080055,10.0,18.8,2976877.0,,28.222,3.42973728977845,1564120.0,11.7628140758499,90.2870128781809,4.86070013046265,
241,Mongolia,2016,4.907,4.838,4.976,0.98853,1.08983,0.55469,0.35972,0.03285,0.34539,1.53586,81.775032043457,98.72578,2.79883696630321,1.08333737147801,4.17,31.42607348,49.8154893898358,23.958,,,,,6.318,28.74937,28.262,27.3853749483263,,11186734674.3847,1.1683934561722,30.5252543491717,,-0.798129340622083,9.6,18.0,3027398.0,,29.69343,,1564120.0,11.3455301801396,95.6114094813076,7.23509979248047,
242,Mongolia,2017,4.95499992370605,4.88832033827901,5.0216795091331,1.02723586559296,1.4930112361908,0.557783484458923,0.394143968820572,0.0329022891819477,0.338464230298996,1.11129236221313,,98.8604299999999,,,,,50.8262312800271,,,,,,,32.2161,29.22618,,,11433635875.9316,5.30166847047178,37.3500473770801,,20.060297258949,9.1,17.2,3075647.0,,30.37955,,1564120.0,,117.142494995184,6.35939979553223,
243,Montenegro,2015,5.192,5.1396500000000005,5.24435,0.97438,0.90557,0.72521,0.1826,0.14296,0.1614,2.10017,99.9991607666016,94.84112,11.4776626530437,11.4151292744927,,6.712144858,47.8240725340835,11.516,,,,,9.803,,,,0.46205759,4052913385.82677,3.40000000000028,1.65581615274488,,5.96191820751473,2.7,4.1,622159.0,,,43.004060548998,13810.0,,102.688977351832,17.5438003540039,
244,Montenegro,2016,5.161,5.055,5.267,1.07838,0.74173,0.63533,0.15111,0.12721,0.17191,2.25531,100.0,93.81783,7.99184682818466,7.96685767347505,,7.902372163,48.286478165762,11.363,,,,,9.863,,,,,4374130530.97345,2.89999999999976,3.62180701398559,,-4.10646780883577,2.5,3.8,622303.0,,,,13810.0,,103.672866466003,17.7233009338379,
245,Montenegro,2017,5.23699998855591,5.13295553654432,5.34104444056749,1.12112903594971,1.23837649822235,0.667464673519135,0.194989055395126,0.0881741940975189,0.197911024093628,1.72919154167175,,96.26474,,,,,48.9860102200787,,,,,,,,,,,4844592066.71174,4.70000000000033,7.07337900035147,,34.2329568848451,2.3,3.5,622471.0,,,,13810.0,,105.554964991437,16.0711002349854,
246,Morocco,2015,5.013,4.9788,5.0472,0.73479,0.64095,0.60954,0.41691,0.08546,0.07172,2.45373,99.5860137939453,,7.18042748237562,6.12601133165694,5.2,29.4155705,51.6429115448498,20.397,,,,,5.145,,,,0.99046537,101179808076.36,4.53637816806425,23.2029961030417,,2.31206403639645,15.8,25.4,34803322.0,,25.88159,11.3174596346938,446550.0,,77.1980363378713,9.46000003814697,
247,Morocco,2016,5.151,5.058,5.244,0.84058,0.38595,0.59471,0.25646,0.08404,0.04053,2.94891,100.0,94.57711,2.98794463878784,1.24053017877672,5.2,29.45081214,51.8100696771866,19.965,,,,,5.13,,,,,103345296966.607,1.12597745123138,22.3678147991385,,0.726317538432326,15.0,24.3,35276786.0,,26.59118,,446550.0,,80.6204670867705,9.30000019073486,
248,Morocco,2017,5.2350001335144,5.15165930226445,5.31834096476436,0.878114581108093,0.774864435195923,0.59771066904068,0.408158332109451,0.0877631828188896,0.0322099551558495,2.45618939399719,,96.85602,,,,,51.8877975419812,,,,,,,,,,,109708728848.535,4.08750681721838,23.0790644570614,,2.19466023611841,14.4,23.3,35739580.0,20.26796,28.03417,,446550.0,,83.7322968088878,,
249,Myanmar,2015,4.307,4.26349,4.350510000000001,0.27108,0.70905,0.48246,0.44017,0.19034,0.79588,1.41805,60.5,,,,0.7,30.47682151,49.6911137321726,18.004,,,,,8.101,,,17.0248043124316,3.08750403,59687410896.5734,6.99284029025135,31.7702194415291,,9.89999944681639,25.3,52.4,52403669.0,,,61.5278116473242,676590.0,6.00602942998839,47.3600033533835,0.765900015830994,
250,Myanmar,2016,4.395,4.327,4.463,0.34112,0.69981,0.3988,0.42692,0.20243,0.81971,1.50655,57.0093841552734,,,,0.7,,48.9964874617104,17.794,,,,,8.135,,,16.0299943230385,,63256184700.2223,5.86247291517364,30.0205804781835,84.75116,9.30696688774455,24.7,50.5,52885223.0,24.04989,22.04141,,676590.0,6.40610374136145,36.9632383844972,,
251,Myanmar,2017,4.54500007629395,4.47526020616293,4.61473994642496,0.367110550403595,1.12323594093323,0.397522568702698,0.514492034912109,0.188816204667091,0.838075160980225,1.11529040336609,,97.7122,,,,,48.2859704401668,,,,,,,35.97823,39.40016,16.7509807954022,,67068745521.3823,6.75862882426273,28.7425701539709,,10.2570094745969,24.1,48.6,53370609.0,26.41695,23.04535,,676590.0,6.01706934438347,47.9531673593019,1.55110001564026,
252,Nepal,2015,4.514,4.477930000000001,4.55007,0.35997,0.86449,0.56874,0.38282,0.05907,0.32296,1.95637,87.213623046875,96.77338,4.37929983055692,3.16621201983294,3.25248952194756,45.41174023,61.371229745804,19.973,,,,,6.329,53.77015,33.31876,15.9172925260661,10.48043802,21410840908.5198,3.32290543937557,9.20608358008082,,0.374494522301916,22.6,36.6,28656282.0,28.57148,23.09923,85.2639581903713,147180.0,16.7097622388009,53.0952668109502,,
253,Nepal,2016,4.793,4.698,4.888,0.44626,0.69699,0.50073,0.37012,0.07008,0.3816,2.32694,90.7,96.76662,2.14192999740246,0.991307905990908,3.25248952194756,39.96250004,59.5400829804346,19.71,,,,,6.283,,,16.4688161258999,,21185922407.5922,0.588678498822517,4.06734093271474,,-7.99871272401734,21.6,35.0,28982771.0,28.90357,22.42122,,147180.0,18.6874518128733,48.7514443258116,,
254,Nepal,2017,4.96199989318848,4.85664370700717,5.06735607936978,0.479820191860199,1.17928326129913,0.504130780696869,0.440305948257446,0.0729755461215973,0.394096165895462,1.8912410736084,,94.83624,,,,,57.983638058571,,,,,,,,,19.6111000853768,,24880266905.4961,7.90574161030806,11.9482760330797,,9.69518696801693,20.7,33.7,29304998.0,28.82411,20.90655,,147180.0,20.9522729975942,51.9834287521843,,
255,Netherlands,2015,7.378,7.35001,7.40599,1.32944,1.28017,0.89284,0.61576,0.31814,0.4761,2.4657,100.0,,3.46730977272362,3.0097366472954,4.87562503376282,28.61438241,53.0826273110589,10.1,,,,,8.7,22.34611,40.90696,40.293829750811,0.0,757999453314.269,2.260757029476,30.4788743110393,,1.20434085968351,2.6,4.0,16939923.0,14.46276,11.62356,5.88946307882733,41540.0,21.4531418948083,156.296738492692,6.87200021743774,
256,Netherlands,2016,7.339,7.284,7.394,1.46468,1.02912,0.81231,0.55211,0.29927,0.47416,2.70749,100.0,,1.77168213571986,1.23151334494302,4.87562503376282,29.12036752,53.7508882493604,10.1,,,,,8.7,,,39.0313118648072,,777227541581.307,2.20994151591842,31.0638007175784,,3.02147443243676,2.4,4.0,17030314.0,14.40346,11.72995,,41540.0,22.176616508288,153.888828007475,6.00629997253418,
257,Netherlands,2017,7.3769998550415,7.32657386884093,7.42742584124207,1.50394463539124,1.42893922328949,0.810696125030518,0.585384488105774,0.282661825418472,0.470489829778671,2.29480409622192,,,,,,,54.3022350374722,,,,,,,,,,,826200282501.127,3.16221229332892,31.8394965410383,,4.36280144446744,2.3,3.9,17132854.0,,,,41540.0,,161.246535582568,4.83860015869141,
258,New Zealand,2015,7.286,7.2522899999999995,7.31971,1.25018,1.31967,0.90837,0.63938,0.42922,0.47501,2.26425,100.0,97.73031,2.81706701947928,0.893036346529527,7.37,20.53633489,52.9473235799199,13.27,,,,,6.87,23.23655,36.97927,31.8665947936974,0.0,177620948761.31,4.43429494402392,24.1421414661725,,2.42008326433032,3.1,5.6,4595700.0,13.81545,14.49628,30.7891755544734,267710.0,27.4055317579212,54.3901941076701,5.36520004272461,
259,New Zealand,2016,7.334,7.264,7.404,1.36066,1.17278,0.83096,0.58147,0.41904,0.49401,2.47553,100.0,98.52273,3.14311786334926,1.00034662162155,7.37,20.36823879,53.4221681451946,12.65,,,,,6.64,24.56902,35.88028,30.8410627175451,,189285950470.754,3.4714568346147,24.7890877262664,,2.24387215637725,3.0,5.4,4693200.0,13.8189,14.6225,,267710.0,27.1854405532952,51.3228447229639,5.09999990463257,
260,New Zealand,2017,7.31400012969971,7.24848981752992,7.3795104418695,1.40570604801178,1.54819512367249,0.816759705543518,0.614062130451202,0.382816702127457,0.500005125999451,2.0464563369751,,,,,,,54.0535998167,,,,,,,,,29.9922903410033,,205852838254.712,3.02865704250725,,,,3.0,5.3,4793900.0,,,,267710.0,27.3291643762164,,4.7020001411438,
261,Nicaragua,2015,5.828,5.774290000000001,5.88171,0.59325,1.14184,0.74314,0.55475,0.19317,0.27815,2.32407,81.1631393432617,,9.97419003953732,8.74393997653866,4.1,26.16248968,54.1297774380849,19.925,,,,,4.773,,,16.1084678928857,5.10549709,12611087031.4931,4.76860879419793,14.3324809968498,,1.12180386446461,7.6,18.5,6082035.0,,,48.2049091920335,130370.0,15.7696005087039,99.4728626022206,,
262,Nicaragua,2016,5.992,5.877,6.107,0.69384,0.89521,0.65213,0.46582,0.16292,0.29773,2.82428,81.7967987060547,,5.53586192547112,4.37078385078375,4.1,25.17578794,53.2675529539365,19.511,,,,,4.784,,,16.5203151004306,,13184989877.5664,4.65875919160213,13.8197528981597,,2.82306189826478,7.3,17.9,6149928.0,,,,130370.0,16.2912231899549,95.095130525147,,
